,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Location,Device
928,A1928,dataanalytciscourse,126.0,3613.0,208.74,18.0,7.0,0.0,1106.0,hyderabad,desktop
929,A1929,dataanlyticscourse,115.0,3234.0,227.77,30.0,3.0,0.026,1272.0,hyderabad,tablet
930,A1930,dataanalyticscourse,135.0,5436.0,245.86,28.0,9.0,0.067,1453.0,hyderbad,desktop
931,A1931,dataanlyticscourse,158.0,4519.0,191.84,26.0,4.0,0.025,0.0,hyderabad,desktop
932,A1932,dataanalyticscourse,80.0,3777.0,199.52,12.0,7.0,0.0,1694.0,hydrebad,desktop
933,A1933,dataanalyticscourse,190.0,3461.0,205.22,28.0,10.0,0.0,1616.0,hydrebad,mobile
934,A1934,dataanalyticscourse,135.0,4575.0,241.92,10.0,5.0,0.0,1553.0,hydrebad,desktop
935,A1935,dataanalyticscourse,149.0,3471.0,242.14,23.0,4.0,0.027,1937.0,hyderabad,desktop
936,A1936,dataanlyticscourse,164.0,3115.0,232.62,10.0,0.0,0.0,1802.0,hyderabad,tablet
937,A1937,dataanalyticscourse,132.0,5428.0,180.73,10.0,7.0,0.039,1732.0,hyderabad,desktop
938,A1938,dataanalytciscourse,198.0,4499.0,245.24,27.0,7.0,0.035,1165.0,hyderabad,tablet
939,A1939,dataanlyticscourse,153.0,3285.0,226.26,12.0,7.0,0.046,1838.0,hyderbad,desktop
940,A1940,dataanalyticscourse,142.0,3431.0,235.09,19.0,0.0,0.0,1334.0,hydrebad,desktop
941,A1941,dataanlyticscourse,91.0,4600.0,194.14,19.0,7.0,0.077,1255.0,hyderabad,mobile
942,A1942,dataanalyticscourse,154.0,4804.0,190.98,21.0,3.0,0.019,1521.0,hyderabad,desktop
943,A1943,dataanalyticscourse,115.0,5472.0,230.29,26.0,4.0,0.0,1275.0,hyderbad,mobile
944,A1944,dataanalyticscourse,86.0,5493.0,191.28,18.0,9.0,0.105,1204.0,hyderbad,tablet
945,A1945,dataanalyticscourse,116.0,3188.0,238.62,15.0,10.0,0.086,1429.0,hyderbad,tablet
946,A1946,dataanlyticscourse,144.0,3579.0,237.97,21.0,10.0,0.069,1155.0,hyderbad,desktop
947,A1947,dataanalyticscourse,101.0,4198.0,204.09,30.0,10.0,0.099,1642.0,hyderabad,desktop
948,A1948,dataanalytciscourse,116.0,4224.0,245.99,10.0,5.0,0.0,1054.0,hyderabad,tablet
949,A1949,dataanlyticscourse,187.0,3199.0,193.29,24.0,6.0,0.032,1430.0,hydrebad,tablet
950,A1950,dataanalyticscourse,114.0,4333.0,192.81,26.0,6.0,0.053,1722.0,hyderbad,tablet
951,A1951,dataanalyticscourse,141.0,3617.0,198.52,20.0,9.0,0.0,1858.0,hyderabad,desktop
952,A1952,dataanlyticscourse,167.0,5588.0,181.95,18.0,9.0,0.035,0.0,hyderabad,tablet
953,A1953,dataanalyticscourse,186.0,4689.0,204.31,26.0,6.0,0.032,1936.0,hyderabad,desktop
954,A1954,dataanalyticscourse,0.0,4846.0,206.4,21.0,7.0,0.0,1526.0,hyderbad,mobile
955,A1955,dataanlyticscourse,136.0,3441.0,236.21,26.0,9.0,0.0,1461.0,hydrebad,desktop
956,A1956,dataanalyticscourse,185.0,3719.0,245.91,17.0,9.0,0.049,1218.0,hyderbad,mobile
957,A1957,dataanlyticscourse,162.0,3337.0,200.94,11.0,9.0,0.056,1820.0,hyderbad,mobile
958,A1958,dataanlyticscourse,91.0,3694.0,234.02,23.0,5.0,0.055,0.0,hyderabad,desktop
959,A1959,dataanalytciscourse,109.0,5641.0,224.36,30.0,4.0,0.037,1531.0,hyderabad,tablet
960,A1960,dataanlyticscourse,88.0,3992.0,195.38,14.0,4.0,0.0,1228.0,hyderbad,desktop
961,A1961,dataanalytciscourse,189.0,3411.0,205.26,28.0,7.0,0.0,1147.0,hyderbad,desktop
962,A1962,dataanalyticscourse,154.0,3099.0,218.7,30.0,6.0,0.039,1366.0,hyderabad,desktop
963,A1963,dataanalytciscourse,106.0,3017.0,242.71,24.0,5.0,0.03,1701.0,hyderabad,mobile
964,A1964,dataanlyticscourse,134.0,0.0,202.32,17.0,5.0,0.057,1963.0,hyderabad,tablet
965,A1965,dataanalyticscourse,84.0,5662.0,228.62,25.0,9.0,0.107,1988.0,hyderbad,desktop
966,A1966,dataanalyticscourse,190.0,4476.0,198.18,12.0,4.0,0.0,1002.0,hyderabad,desktop
967,A1967,dataanalyticscourse,156.0,4771.0,199.3,26.0,8.0,0.051,1823.0,hyderbad,tablet
968,A1968,dataanlyticscourse,0.0,5510.0,198.92,23.0,9.0,0.0,1063.0,hydrebad,desktop
969,A1969,dataanalyticscourse,170.0,4786.0,202.62,27.0,6.0,0.04,1372.0,hyderabad,mobile
970,A1970,dataanalyticscourse,86.0,3964.0,193.15,26.0,5.0,0.045,1639.0,hydrebad,desktop
971,A1971,dataanlyticscourse,143.0,5317.0,236.37,10.0,3.0,0.0,1861.0,hyderabad,tablet
972,A1972,dataanalyticscourse,84.0,3454.0,206.8,23.0,3.0,0.036,1573.0,hyderabad,desktop
973,A1973,dataanlyticscourse,145.0,3804.0,236.92,29.0,8.0,0.0,1328.0,hyderbad,tablet
974,A1974,dataanalytciscourse,126.0,4670.0,234.65,25.0,8.0,0.0,1470.0,hydrebad,desktop
975,A1975,dataanalyticscourse,156.0,3273.0,189.36,14.0,6.0,0.038,1860.0,hyderbad,mobile
976,A1976,dataanalyticscourse,124.0,4236.0,182.02,0.0,9.0,0.073,1979.0,hydrebad,desktop
977,A1977,dataanalytciscourse,197.0,5866.0,217.81,28.0,7.0,0.036,1331.0,hydrebad,mobile
978,A1978,dataanalyticscourse,106.0,3102.0,214.56,12.0,0.0,0.0,1881.0,hyderabad,mobile
979,A1979,dataanalyticscourse,129.0,4856.0,230.13,23.0,7.0,0.054,1720.0,hyderabad,tablet
980,A1980,dataanalyticscourse,93.0,4054.0,244.73,11.0,8.0,0.086,1066.0,hyderabad,desktop
981,A1981,dataanalytciscourse,96.0,4074.0,219.66,16.0,8.0,0.083,0.0,hyderbad,tablet
982,A1982,dataanalyticscourse,135.0,4430.0,196.18,12.0,9.0,0.067,1374.0,hyderbad,mobile
983,A1983,dataanalytciscourse,138.0,5356.0,204.86,15.0,9.0,0.065,1268.0,hyderbad,mobile
984,A1984,dataanalyticscourse,92.0,4898.0,247.49,19.0,0.0,0.0,1969.0,hydrebad,desktop
985,A1985,dataanalyticscourse,151.0,5301.0,232.06,13.0,9.0,0.06,1893.0,hydrebad,mobile
986,A1986,dataanalyticscourse,189.0,3031.0,209.84,25.0,6.0,0.032,1936.0,hyderabad,tablet
987,A1987,dataanalyticscourse,97.0,3410.0,180.52,24.0,0.0,0.0,1532.0,hyderabad,tablet
988,A1988,dataanlyticscourse,178.0,4745.0,200.61,12.0,9.0,0.051,1574.0,hyderabad,desktop
989,A1989,dataanalyticscourse,164.0,3024.0,192.34,12.0,8.0,0.049,1997.0,hyderbad,desktop
990,A1990,dataanalyticscourse,94.0,5435.0,231.42,21.0,5.0,0.056,1114.0,hyderabad,desktop
991,A1991,dataanalyticscourse,176.0,3021.0,204.53,29.0,7.0,0.03,1620.0,hyderabad,tablet
992,A1992,dataanalyticscourse,165.0,5335.0,192.53,23.0,5.0,0.03,1402.0,hyderabad,mobile
993,A1993,dataanlyticscourse,188.0,4081.0,237.05,18.0,8.0,0.05,1846.0,hyderabad,tablet
994,A1994,dataanalytciscourse,87.0,4840.0,205.72,16.0,6.0,0.0,1040.0,hydrebad,desktop
995,A1995,dataanalyticscourse,106.0,4738.0,196.7,17.0,4.0,0.038,1515.0,hyderabad,tablet
996,A1996,dataanalytciscourse,198.0,4181.0,218.4,10.0,8.0,0.04,1298.0,hyderabad,mobile
997,A1997,dataanalyticscourse,121.0,5813.0,202.92,25.0,6.0,0.05,1226.0,hydrebad,tablet
998,A1998,dataanalyticscourse,120.0,4303.0,202.8,21.0,4.0,0.033,1033.0,hyderabad,tablet
999,A1999,dataanalytciscourse,189.0,5201.0,210.87,21.0,10.0,0.053,1560.0,hydrebad,mobile
1000,A2000,dataanalyticscourse,131.0,4603.0,228.63,30.0,0.0,0.0,1270.0,hyderabad,tablet
1001,A2001,dataanlyticscourse,99.0,4051.0,207.42,10.0,9.0,0.091,1797.0,hyderabad,mobile
1002,A2002,dataanalyticscourse,199.0,4080.0,243.8,23.0,7.0,0.05,1507.0,hyderabad,desktop
1003,A2003,dataanalytciscourse,180.0,4140.0,240.76,21.0,8.0,0.044,1248.0,hyderabad,desktop
1004,A2004,dataanlyticscourse,88.0,3333.0,193.25,29.0,3.0,0.034,1398.0,hyderbad,tablet
1005,A2005,dataanlyticscourse,140.0,3689.0,249.33,20.0,9.0,0.064,1329.0,hyderbad,mobile
1006,A2006,dataanalytciscourse,166.0,4665.0,223.95,23.0,9.0,0.054,1404.0,hyderabad,tablet
1007,A2007,dataanalyticscourse,185.0,3670.0,198.66,30.0,4.0,0.057,1440.0,hydrebad,desktop
1008,A2008,dataanlyticscourse,139.0,4036.0,242.12,25.0,5.0,0.036,1329.0,hyderbad,tablet
1009,A2009,dataanalyticscourse,142.0,4497.0,198.98,27.0,3.0,0.0,1582.0,hyderabad,tablet
1010,A2010,dataanalytciscourse,173.0,3705.0,197.01,20.0,10.0,0.058,1010.0,hyderbad,desktop
1011,A2011,dataanalytciscourse,0.0,5849.0,0.0,27.0,3.0,0.0,1146.0,hyderbad,tablet
1012,A2012,dataanalyticscourse,153.0,5283.0,205.72,24.0,3.0,0.02,1591.0,hyderabad,desktop
1013,A2013,dataanlyticscourse,104.0,5203.0,241.15,17.0,6.0,0.048,1164.0,hyderbad,mobile
1014,A2014,dataanalytciscourse,120.0,4243.0,198.49,15.0,10.0,0.083,1891.0,hyderabad,desktop
1015,A2015,dataanalyticscourse,100.0,3716.0,247.95,23.0,8.0,0.0,1924.0,hyderabad,mobile
1016,A2016,dataanalytciscourse,106.0,3646.0,237.89,28.0,7.0,0.046,1564.0,hydrebad,mobile
1017,A2017,dataanalytciscourse,136.0,4101.0,227.43,28.0,9.0,0.057,1284.0,hyderabad,tablet
1018,A2018,dataanalytciscourse,121.0,3366.0,246.56,25.0,0.0,0.0,1170.0,hyderabad,desktop
1019,A2019,dataanalytciscourse,153.0,3381.0,231.35,29.0,5.0,0.033,1769.0,hyderabad,tablet
1020,A2020,dataanalyticscourse,111.0,5003.0,213.34,29.0,3.0,0.0,1938.0,hyderbad,tablet
1021,A2021,dataanlyticscourse,156.0,5415.0,198.27,29.0,7.0,0.037,1918.0,hydrebad,desktop
1022,A2022,dataanlyticscourse,137.0,3838.0,226.92,18.0,6.0,0.044,0.0,hyderbad,tablet
1023,A2023,dataanalytciscourse,138.0,3002.0,246.3,24.0,0.0,0.036,1530.0,hyderabad,tablet
1024,A2024,dataanalyticscourse,96.0,3958.0,238.06,17.0,4.0,0.042,1750.0,hyderbad,mobile
1025,A2025,dataanalyticscourse,180.0,3060.0,194.47,21.0,5.0,0.054,1429.0,hyderabad,tablet
1026,A2026,dataanalytciscourse,132.0,5514.0,208.57,16.0,7.0,0.053,1072.0,hyderbad,mobile
1027,A2027,dataanalyticscourse,147.0,5373.0,233.68,20.0,7.0,0.048,1685.0,hyderabad,desktop
1028,A2028,dataanlyticscourse,84.0,4720.0,213.68,20.0,5.0,0.06,1412.0,hyderbad,tablet
1029,A2029,dataanlyticscourse,82.0,4330.0,228.68,18.0,8.0,0.098,1510.0,hyderbad,desktop
1030,A2030,dataanalyticscourse,173.0,4365.0,0.0,28.0,9.0,0.0,1311.0,hyderabad,desktop
1031,A2031,dataanalyticscourse,89.0,5899.0,226.95,13.0,7.0,0.079,1058.0,hyderbad,mobile
1032,A2032,dataanalyticscourse,198.0,3500.0,206.88,19.0,6.0,0.03,1684.0,hydrebad,mobile
1033,A2033,dataanlyticscourse,135.0,4155.0,207.81,25.0,9.0,0.049,1313.0,hyderbad,desktop
1034,A2034,dataanalyticscourse,94.0,5437.0,190.49,16.0,6.0,0.044,1234.0,hyderbad,tablet
1035,A2035,dataanlyticscourse,151.0,3251.0,224.8,13.0,6.0,0.04,0.0,hyderabad,desktop
1036,A2036,dataanalytciscourse,113.0,5392.0,205.13,28.0,3.0,0.034,1208.0,hyderbad,mobile
1037,A2037,dataanalyticscourse,164.0,5403.0,213.0,11.0,8.0,0.037,0.0,hydrebad,desktop
1038,A2038,dataanalyticscourse,135.0,5054.0,224.03,16.0,6.0,0.044,1765.0,hyderbad,mobile
1039,A2039,dataanalyticscourse,116.0,5757.0,218.69,10.0,7.0,0.045,1834.0,hyderabad,mobile
1040,A2040,dataanalytciscourse,0.0,4485.0,220.3,14.0,6.0,0.0,1801.0,hyderabad,mobile
1041,A2041,dataanalytciscourse,164.0,4053.0,245.26,28.0,7.0,0.043,1384.0,hyderabad,tablet
1042,A2042,dataanalyticscourse,146.0,5733.0,225.48,26.0,3.0,0.035,1658.0,hyderabad,desktop
1043,A2043,dataanalyticscourse,181.0,3225.0,190.25,22.0,5.0,0.028,1677.0,hyderabad,mobile
1044,A2044,dataanalytciscourse,156.0,4170.0,244.72,29.0,3.0,0.019,1962.0,hyderbad,desktop
1045,A2045,dataanalyticscourse,182.0,4039.0,240.35,12.0,7.0,0.038,1214.0,hyderbad,tablet
1046,A2046,dataanalyticscourse,137.0,3150.0,184.36,19.0,3.0,0.041,1218.0,hyderabad,tablet
1047,A2047,dataanalyticscourse,93.0,4498.0,237.67,27.0,3.0,0.032,1102.0,hydrebad,mobile
1048,A2048,dataanlyticscourse,136.0,4683.0,228.82,22.0,5.0,0.037,1493.0,hyderabad,desktop
1049,A2049,dataanalyticscourse,194.0,5620.0,194.91,22.0,10.0,0.0,1607.0,hydrebad,tablet
1050,A2050,dataanlyticscourse,0.0,4653.0,194.99,11.0,5.0,0.054,1928.0,hyderbad,tablet
1051,A2051,dataanalytciscourse,181.0,3063.0,191.03,15.0,4.0,0.022,1125.0,hyderabad,desktop
1052,A2052,dataanalyticscourse,156.0,3273.0,245.27,30.0,8.0,0.035,0.0,hydrebad,tablet
1053,A2053,dataanalytciscourse,128.0,4314.0,181.68,28.0,5.0,0.0,1456.0,hydrebad,mobile
1054,A2054,dataanalyticscourse,133.0,5945.0,223.43,16.0,6.0,0.045,1329.0,hyderabad,tablet
1055,A2055,dataanalytciscourse,118.0,4794.0,233.49,0.0,3.0,0.025,1707.0,hyderbad,mobile
1056,A2056,dataanalyticscourse,191.0,5227.0,204.87,26.0,6.0,0.0,1605.0,hyderbad,mobile
1057,A2057,dataanalytciscourse,172.0,4850.0,242.33,27.0,4.0,0.023,1391.0,hyderbad,tablet
1058,A2058,dataanalyticscourse,143.0,5314.0,222.14,21.0,9.0,0.063,0.0,hyderabad,tablet
1059,A2059,dataanalytciscourse,110.0,4394.0,194.23,28.0,3.0,0.027,1394.0,hydrebad,tablet
1060,A2060,dataanlyticscourse,119.0,5820.0,196.42,11.0,10.0,0.084,1707.0,hydrebad,tablet
1061,A2061,dataanlyticscourse,178.0,5328.0,201.9,20.0,9.0,0.051,1452.0,hyderabad,mobile
1062,A2062,dataanalytciscourse,0.0,3557.0,190.84,17.0,4.0,0.0,1925.0,hydrebad,desktop
1063,A2063,dataanalyticscourse,95.0,4050.0,234.79,20.0,5.0,0.0,1783.0,hyderabad,mobile
1064,A2064,dataanalyticscourse,198.0,3575.0,224.07,13.0,3.0,0.0,1070.0,hyderbad,desktop
1065,A2065,dataanlyticscourse,134.0,5570.0,233.77,15.0,4.0,0.03,1101.0,hyderabad,mobile
1066,A2066,dataanalytciscourse,83.0,4883.0,228.3,29.0,10.0,0.0,1456.0,hydrebad,mobile
1067,A2067,dataanalytciscourse,187.0,4753.0,236.03,13.0,3.0,0.054,1906.0,hydrebad,desktop
1068,A2068,dataanlyticscourse,81.0,5653.0,245.33,23.0,8.0,0.099,1248.0,hyderabad,mobile
1069,A2069,dataanalyticscourse,144.0,5750.0,184.37,19.0,8.0,0.056,1098.0,hydrebad,desktop
1070,A2070,dataanalytciscourse,161.0,5766.0,221.93,10.0,8.0,0.05,1830.0,hydrebad,tablet
1071,A2071,dataanlyticscourse,90.0,4424.0,219.77,10.0,4.0,0.0,1396.0,hyderbad,desktop
1072,A2072,dataanalyticscourse,128.0,5043.0,231.72,26.0,8.0,0.062,1508.0,hyderabad,tablet
1073,A2073,dataanalytciscourse,195.0,4529.0,200.36,25.0,7.0,0.034,1343.0,hyderbad,tablet
1074,A2074,dataanalytciscourse,160.0,5751.0,0.0,28.0,4.0,0.04,1802.0,hyderabad,mobile
1075,A2075,dataanalyticscourse,176.0,4518.0,237.95,17.0,10.0,0.057,1933.0,hyderabad,desktop
1076,A2076,dataanalytciscourse,157.0,5201.0,228.72,14.0,8.0,0.051,1458.0,hyderabad,mobile
1077,A2077,dataanalyticscourse,104.0,4735.0,233.95,19.0,6.0,0.058,1493.0,hyderabad,mobile
1078,A2078,dataanalytciscourse,117.0,3014.0,242.24,12.0,0.0,0.0,1432.0,hyderabad,mobile
1079,A2079,dataanlyticscourse,138.0,5506.0,192.89,27.0,6.0,0.043,1261.0,hydrebad,tablet
1080,A2080,dataanalytciscourse,84.0,3758.0,232.56,26.0,5.0,0.06,1384.0,hyderbad,desktop
1081,A2081,dataanalytciscourse,102.0,4460.0,182.23,15.0,6.0,0.059,1849.0,hyderabad,tablet
1082,A2082,dataanlyticscourse,122.0,5518.0,202.0,27.0,3.0,0.025,1884.0,hydrebad,tablet
1083,A2083,dataanalyticscourse,198.0,5542.0,234.62,10.0,10.0,0.051,1605.0,hyderabad,tablet
1084,A2084,dataanalyticscourse,152.0,5678.0,204.41,22.0,4.0,0.0,1794.0,hydrebad,desktop
1085,A2085,dataanalyticscourse,147.0,4608.0,180.04,20.0,6.0,0.041,1351.0,hydrebad,desktop
1086,A2086,dataanalyticscourse,108.0,5448.0,230.17,12.0,10.0,0.052,1039.0,hyderabad,desktop
1087,A2087,dataanlyticscourse,137.0,5261.0,196.48,23.0,5.0,0.036,1227.0,hyderbad,tablet
1088,A2088,dataanalyticscourse,131.0,0.0,209.38,16.0,9.0,0.069,1645.0,hydrebad,mobile
1089,A2089,dataanalytciscourse,80.0,3760.0,236.82,13.0,4.0,0.05,1927.0,hyderbad,desktop
1090,A2090,dataanalyticscourse,114.0,4157.0,248.56,10.0,7.0,0.061,1671.0,hyderabad,desktop
1091,A2091,dataanlyticscourse,123.0,4580.0,223.0,15.0,7.0,0.057,1614.0,hydrebad,mobile
1092,A2092,dataanalytciscourse,168.0,4068.0,233.54,23.0,5.0,0.03,1636.0,hyderabad,mobile
1093,A2093,dataanlyticscourse,180.0,3072.0,218.47,28.0,9.0,0.05,1200.0,hyderabad,mobile
1094,A2094,dataanlyticscourse,117.0,5379.0,240.68,18.0,3.0,0.038,1361.0,hyderabad,tablet
1095,A2095,dataanlyticscourse,103.0,4885.0,221.05,21.0,10.0,0.097,0.0,hyderbad,mobile
1096,A2096,dataanalyticscourse,140.0,5859.0,211.08,26.0,9.0,0.064,1276.0,hyderabad,desktop
1097,A2097,dataanalytciscourse,158.0,4574.0,198.9,21.0,8.0,0.0,1706.0,hyderabad,desktop
1098,A2098,dataanlyticscourse,162.0,5911.0,232.03,12.0,7.0,0.043,1613.0,hyderbad,tablet
1099,A2099,dataanlyticscourse,122.0,3440.0,206.78,20.0,3.0,0.025,1222.0,hyderbad,tablet
1100,A2100,dataanalytciscourse,89.0,4319.0,198.79,23.0,10.0,0.112,1980.0,hyderbad,mobile
1101,A2101,dataanalyticscourse,119.0,3956.0,188.53,20.0,5.0,0.044,1311.0,hyderbad,tablet
1102,A2102,dataanlyticscourse,155.0,4220.0,200.81,20.0,3.0,0.019,1199.0,hyderabad,mobile
1103,A2103,dataanalytciscourse,0.0,3692.0,243.6,30.0,4.0,0.0,1954.0,hyderbad,mobile
1104,A2104,dataanalyticscourse,179.0,4188.0,231.23,25.0,9.0,0.05,1936.0,hyderabad,mobile
1105,A2105,dataanlyticscourse,194.0,0.0,217.93,29.0,0.0,0.0,1457.0,hydrebad,mobile
1106,A2106,dataanalyticscourse,101.0,3401.0,194.12,27.0,3.0,0.03,1721.0,hyderbad,mobile
1107,A2107,dataanalyticscourse,110.0,3382.0,249.88,17.0,6.0,0.044,1327.0,hydrebad,mobile
1108,A2108,dataanalyticscourse,179.0,5366.0,204.5,20.0,9.0,0.05,1510.0,hyderbad,tablet
1109,A2109,dataanalytciscourse,193.0,4611.0,197.28,27.0,10.0,0.034,1701.0,hyderbad,mobile
1110,A2110,dataanalytciscourse,188.0,4447.0,234.18,14.0,8.0,0.045,1449.0,hyderbad,mobile
1111,A2111,dataanalyticscourse,0.0,4075.0,211.41,11.0,7.0,0.0,1764.0,hyderabad,tablet
1112,A2112,dataanalytciscourse,177.0,4230.0,213.46,15.0,4.0,0.023,1389.0,hyderabad,desktop
1113,A2113,dataanlyticscourse,152.0,3729.0,214.23,22.0,7.0,0.047,2000.0,hyderabad,tablet
1114,A2114,dataanlyticscourse,168.0,4710.0,214.49,15.0,9.0,0.054,1466.0,hydrebad,mobile
1115,A2115,dataanalyticscourse,171.0,5332.0,229.69,11.0,3.0,0.018,1685.0,hyderabad,mobile
1116,A2116,dataanalyticscourse,150.0,3833.0,202.55,29.0,10.0,0.0,1509.0,hyderbad,tablet
1117,A2117,dataanalyticscourse,0.0,4833.0,193.96,23.0,9.0,0.0,1987.0,hyderabad,mobile
1118,A2118,dataanalytciscourse,174.0,4720.0,0.0,25.0,10.0,0.0,1209.0,hyderabad,tablet
1119,A2119,dataanlyticscourse,127.0,3131.0,227.93,24.0,0.0,0.0,1571.0,hyderabad,desktop
1120,A2120,dataanalyticscourse,148.0,5147.0,244.42,18.0,4.0,0.045,1348.0,hydrebad,desktop
1121,A2121,dataanalyticscourse,112.0,5288.0,246.27,26.0,10.0,0.089,0.0,hyderbad,mobile
1122,A2122,dataanlyticscourse,184.0,3908.0,240.68,15.0,7.0,0.0,1332.0,hyderabad,tablet
1123,A2123,dataanlyticscourse,116.0,3380.0,196.75,23.0,9.0,0.033,1434.0,hyderabad,mobile
1124,A2124,dataanalytciscourse,152.0,3948.0,189.73,17.0,5.0,0.053,1851.0,hyderabad,mobile
1125,A2125,dataanalytciscourse,197.0,3741.0,210.33,24.0,9.0,0.046,1883.0,hydrebad,desktop
1126,A2126,dataanlyticscourse,115.0,5836.0,233.52,21.0,6.0,0.052,1301.0,hyderabad,mobile
1127,A2127,dataanlyticscourse,192.0,3381.0,219.26,28.0,7.0,0.036,1377.0,hydrebad,mobile
1128,A2128,dataanlyticscourse,88.0,5781.0,246.82,21.0,6.0,0.057,1020.0,hyderbad,tablet
1129,A2129,dataanlyticscourse,134.0,4707.0,239.9,29.0,8.0,0.06,1383.0,hyderabad,mobile
1130,A2130,dataanalyticscourse,160.0,5611.0,216.65,21.0,10.0,0.047,1714.0,hyderabad,tablet
1131,A2131,dataanalyticscourse,195.0,3174.0,218.06,12.0,7.0,0.036,1476.0,hyderbad,mobile
1132,A2132,dataanalyticscourse,142.0,5076.0,190.49,22.0,7.0,0.049,1509.0,hydrebad,mobile
1133,A2133,dataanalytciscourse,81.0,5942.0,236.07,15.0,0.0,0.0,1288.0,hydrebad,desktop
1134,A2134,dataanalyticscourse,0.0,4234.0,201.93,16.0,4.0,0.0,1462.0,hyderbad,mobile
1135,A2135,dataanalytciscourse,115.0,3963.0,225.32,22.0,9.0,0.078,1622.0,hyderabad,desktop
1136,A2136,dataanalyticscourse,172.0,4349.0,243.53,28.0,5.0,0.049,1195.0,hyderbad,tablet
1137,A2137,dataanlyticscourse,91.0,5294.0,245.21,21.0,7.0,0.0,1227.0,hyderabad,desktop
1138,A2138,dataanalyticscourse,166.0,5381.0,246.52,21.0,7.0,0.042,1579.0,hydrebad,desktop
1139,A2139,dataanalyticscourse,155.0,3052.0,199.46,13.0,6.0,0.046,1362.0,hyderabad,mobile
1140,A2140,dataanlyticscourse,127.0,4634.0,218.04,26.0,7.0,0.055,1410.0,hyderbad,tablet
1141,A2141,dataanlyticscourse,94.0,5564.0,203.88,22.0,6.0,0.064,0.0,hyderbad,desktop
1142,A2142,dataanalyticscourse,90.0,5196.0,192.83,21.0,8.0,0.089,1783.0,hydrebad,desktop
1143,A2143,dataanalytciscourse,161.0,5749.0,203.25,12.0,4.0,0.025,0.0,hyderabad,tablet
1144,A2144,dataanalyticscourse,157.0,5483.0,245.31,24.0,6.0,0.038,0.0,hyderbad,mobile
1145,A2145,dataanalytciscourse,157.0,4093.0,202.85,27.0,8.0,0.051,1370.0,hyderbad,mobile
1146,A2146,dataanlyticscourse,179.0,4459.0,181.7,27.0,5.0,0.041,1320.0,hyderbad,tablet
1147,A2147,dataanalyticscourse,165.0,5937.0,220.65,23.0,6.0,0.036,1576.0,hyderabad,mobile
1148,A2148,dataanalyticscourse,167.0,4475.0,231.64,13.0,5.0,0.051,1750.0,hyderbad,desktop
1149,A2149,dataanlyticscourse,126.0,4212.0,182.54,29.0,8.0,0.063,1066.0,hydrebad,mobile
1150,A2150,dataanalyticscourse,134.0,4506.0,220.09,13.0,5.0,0.0,1745.0,hyderbad,mobile
1151,A2151,dataanalyticscourse,142.0,3147.0,190.93,13.0,5.0,0.0,1740.0,hyderbad,mobile
1152,A2152,dataanalyticscourse,0.0,4387.0,198.93,22.0,3.0,0.0,1629.0,hyderabad,desktop
1153,A2153,dataanalyticscourse,163.0,5948.0,184.84,12.0,3.0,0.049,1248.0,hyderbad,tablet
1154,A2154,dataanlyticscourse,171.0,4855.0,235.23,25.0,6.0,0.035,0.0,hydrebad,desktop
1155,A2155,dataanalyticscourse,97.0,4674.0,221.39,15.0,10.0,0.047,1332.0,hyderbad,tablet
1156,A2156,dataanlyticscourse,176.0,3336.0,193.72,15.0,9.0,0.0,1696.0,hyderabad,tablet
1157,A2157,dataanlyticscourse,129.0,5839.0,213.72,10.0,6.0,0.0,1476.0,hyderabad,desktop
1158,A2158,dataanalytciscourse,178.0,3943.0,217.96,29.0,6.0,0.034,1037.0,hyderbad,mobile
1159,A2159,dataanalyticscourse,111.0,3787.0,215.48,15.0,10.0,0.0,1660.0,hyderabad,tablet
1160,A2160,dataanalyticscourse,156.0,4196.0,192.96,11.0,5.0,0.0,1504.0,hyderabad,mobile
1161,A2161,dataanlyticscourse,0.0,3408.0,193.07,20.0,5.0,0.042,1412.0,hyderabad,tablet
1162,A2162,dataanalytciscourse,145.0,4982.0,203.33,29.0,5.0,0.045,1555.0,hydrebad,tablet
1163,A2163,dataanalyticscourse,156.0,5509.0,185.39,29.0,4.0,0.044,1649.0,hyderbad,mobile
1164,A2164,dataanalytciscourse,127.0,3797.0,214.67,20.0,7.0,0.055,1735.0,hyderabad,desktop
1165,A2165,dataanalyticscourse,121.0,5064.0,246.78,13.0,9.0,0.074,1268.0,hydrebad,tablet
1166,A2166,dataanlyticscourse,98.0,4217.0,234.16,17.0,4.0,0.0,1556.0,hyderbad,tablet
1167,A2167,dataanalyticscourse,156.0,3315.0,223.22,14.0,10.0,0.064,1581.0,hyderbad,mobile
1168,A2168,dataanlyticscourse,191.0,4017.0,203.52,0.0,4.0,0.021,0.0,hyderbad,mobile
1169,A2169,dataanalyticscourse,193.0,5094.0,205.53,18.0,3.0,0.016,1451.0,hyderabad,mobile
1170,A2170,dataanlyticscourse,167.0,0.0,244.62,11.0,9.0,0.0,1465.0,hyderbad,tablet
1171,A2171,dataanalyticscourse,177.0,5449.0,190.53,10.0,5.0,0.028,1257.0,hydrebad,mobile
1172,A2172,dataanlyticscourse,175.0,5732.0,208.46,25.0,3.0,0.017,1579.0,hyderbad,tablet
1173,A2173,dataanalyticscourse,122.0,4678.0,248.7,25.0,4.0,0.031,1744.0,hyderabad,desktop
